peakIndex
770
1711
2656
3500
4355
5213
6165
7159
8181
9090
9929
10824
11678
12561
13510
14506
15398
16282
17320
18472
19464
20426
21495
22610
23634
24693
25748
26720
27723
28720
29693
30718
31758
32779
33789
34742
35726
36673
37640
38688
39703
40769
41816
42808
43820
44763
45714
46710
47699
48758
49804
50807
51829
52850
53823
54838
55793
56723
57673
58572
59579
60576
61594
62585
63528
64510
65426
66339
67307
68271
69224
70212
71150
72088
73068
74008
74961
75932
76827
77756
78696
79608
80562
81543
82475
83480
84474
85450
86442
87391
88382
89380
90383
91400
92357
93363
94361
95357
96395
97385
98395
99372
100252
101154
102131
103093
104193
105357
106338
107344
108343
109263
110256
111270
112234
113342
114388
115384
116390
117317
118236
119181
120115
121220
122466
123484
124503
125535
126504
127429
128405
129333
130191
131166
132127
133012
133916
134860
135801
136693
137556
138424
139299
140181
141027
141861
142771
143748
144733
145669
146652
147623
148543
149448
150358
151258
152146
153093
154055
154991
155906
156851
157780
158646
159552
160566
161598
162547
163493
164410
165290
166124
166981
167853
168707
169524
170355
171208
172035
172870
173748
174670
175575
176529
177452
178320
179181
180017
180808
181598
182397
183199
183989
184889
185854
186788
187761
188720
189608
190497
191400
192290
193151
194065
195019
195906
196794
197709
198686
199610
200564
201557
202489
203451
204452
205370
206187
206992
207792
208579
209405
210264
211099
211959
212875
213826
214694
215586
216493
217342
218223
219131
220020
220913
221834
222723
223612
224512
225396
226318
227269
228206
229130
230088
231026
231920
232840
233766
234615
235488
236371
237221
238174
239185
240153
241169
242173
243108
244037
244973
245866
246794
247742
248651
249546
250489
251408
252311
253283
254232
255342
256627
257842
258954
259926
260884
261845
262790
263688
264684
265771
266811
267796
268772
269740
270627
271537
272496
273451
274411
275418
276417
277350
278359
279339
280228
281126
282097
283104
284081
285161
286210
287177
288136
289127
290081
291001
291935
292928
293897
294937
296011
297040
297998
298982
300010
301049
302039
303023
304043
305024
306021
307018
307949
308893
309873
310784
311655
312575
313520
314416
315363
316378
317302
318269
319254
320169
321045
321975
322954
323862
324744
325662
326606
327506
328457
329453
330374
